Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29
SGP,VGM,1,9/3/2023,7:30:00 PM,AOG2023Winter,Vietnam,Yena,Zuka,Liliana,Valhein,Baldum,17:32,Zip,Yorn,Yue,Aoi,Kaine,Aya,Rouie,TeeMee,Krizzix,5,Lumburr,Xeniel,Thane,Omen,R,Fish
SGP,HQ,1,9/8/2023,5:00:00 PM,AOG2023Winter,Vietnam,Florentino,Nakroth,Krixi,Elsu,Krizzix,16:34,Helen,Slimz,Iggy,Keera,Skud,Rouie,Omen,Chaugnar,Lumburr,1,Kaine,Kriknak,Aoi,Aya,R,Fish
SGP,HQ,1,9/8/2023,5:00:00 PM,AOG2023Winter,Vietnam,Qi,Eland'orr,Zata,TheJoker,TeeMee,13:35,Chaugnar,Hayate,Yue,Yan,Riktor,Rouie,Florentino,Omen,Liliana,2,Violet,Valhein,Aoi,Aya,R,Jiro
SGP,HQ,1,9/8/2023,5:00:00 PM,AOG2023Winter,Vietnam,Omen,Zuka,Raz,Valhein,Toro,20:48,TeeMee,TheJoker,Zata,Aoi,Yena,Rouie,Florentino,Mina,Roxie,3,Yue,Liliana,Iggy,Aya,R,BÃ¢ngg
FL,TDT,2,9/8/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Kriknak,Krixi,Teeri,Krizzix,13:42,Thane,Violet,Rouie,Zuka,Riktor,Aya,Valhein,Keera,WonderWoman,1,TheJoker,Kaine,Zata,Omen,R,TNhan
FL,TDT,1,9/8/2023,7:30:00 PM,AOG2023Winter,Vietnam,Qi,Zuka,Iggy,Violet,Y'bneth,23:56,Chaugnar,Elsu,Liliana,Aoi,Skud,Krizzix,Omen,Kaine,Florentino,2,WonderWoman,Taara,Aya,Valhein,B,XB
FL,TDT,2,9/8/2023,7:30:00 PM,AOG2023Winter,Vietnam,Skud,Aoi,Tulen,Hayate,Xeniel,17:00,Baldum,TheJoker,Iggy,WonderWoman,Ryoma,Aya,Valhein,Florentino,Qi,3,TeeMee,Thane,Omen,Rouie,R,Rina
FL,TDT,1,9/8/2023,7:30:00 PM,AOG2023Winter,Vietnam,Riktor,Keera,Yue,Slimz,Baldum,17:51,Y'bneth,Lindis,Zata,Kriknak,Yena,Omen,Helen,Kaine,Zill,4,TeeMee,Thane,Aya,Valhein,B,XB
FL,TDT,1,9/8/2023,7:30:00 PM,AOG2023Winter,Vietnam,Yena,WonderWoman,Rouie,Capheny,TeeMee,18:59,Lumburr,Teeri,Krixi,Tachi,Florentino,Krizzix,Omen,Keera,Yan,5,Murad,Kaine,Aya,Valhein,B,BÃ©Trá»c
VGM,MDH,1,9/9/2023,2:30:00 PM,AOG2023Winter,Vietnam,Riktor,Keera,Iggy,Lindis,Xeniel,16:32,Y'bneth,Elsu,Zata,Kriknak,Taara,Krizzix,Kaine,Aoi,Thane,1,Omen,Florentino,Aya,Rouie,B,Sea
VGM,MDH,1,9/9/2023,2:30:00 PM,AOG2023Winter,Vietnam,Kaine,Taara,Liliana,Elsu,Y'bneth,16:20,TeeMee,Lindis,Iggy,Zill,Florentino,Omen,Aoi,Keera,Zuka,2,WonderWoman,Baldum,Aya,Rouie,B,Maris
VGM,MDH,1,9/9/2023,2:30:00 PM,AOG2023Winter,Vietnam,Maloch,Kriknak,TheJoker,Aya,Arthur,14:19,Helen,Hayate,Liliana,Veres,Skud,Aoi,Kaine,Keera,Mganga,3,Teeri,Florentino,Valhein,Rouie,B,QuangHai
GGL,HEV,2,9/9/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,Kriknak,Yue,Teeri,Xeniel,16:52,Baldum,Violet,Rouie,Eland'orr,Riktor,Valhein,Omen,Thane,Keera,1,TeeMee,Y'bneth,Aya,Zata,R,Emper
GGL,HEV,1,9/9/2023,5:00:00 PM,AOG2023Winter,Vietnam,Qi,Keera,Liliana,Lindis,Y'bneth,21:12,Xeniel,Capheny,Iggy,Nakroth,Skud,Valhein,Aya,Chaugnar,TeeMee,2,Kaine,Florentino,Omen,Rouie,R,NTzz
GGL,HEV,1,9/9/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Yan,Iggy,Elsu,Thane,13:13,Helen,Hayate,Zata,WonderWoman,Ryoma,Mganga,Omen,Slimz,Teeri,3,TeeMee,Baldum,Aya,Valhein,B,NTzz
GGL,HEV,1,9/9/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Sinestrea,Zata,Violet,TeeMee,16:00,Zip,Celica,Liliana,Yan,Yena,Valhein,Kaine,Keera,Teeri,4,WonderWoman,Aoi,Aya,Rouie,R,Bridget
SGP,TDT,1,9/9/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Keera,Dirak,Celica,Y'bneth,10:15,Baldum,Valhein,Liliana,Yan,Florentino,Aya,Rouie,Nakroth,Kriknak,1,Elsu,Kaine,Iggy,Aoi,R,Jiro
SGP,TDT,1,9/9/2023,7:30:00 PM,AOG2023Winter,Vietnam,Skud,Aoi,Zata,TheJoker,TeeMee,19:35,Thane,Elsu,Iggy,Keera,Qi,Aya,Rouie,Zuka,WonderWoman,2,Violet,Kaine,Omen,Valhein,R,Jiro
SGP,TDT,1,9/9/2023,7:30:00 PM,AOG2023Winter,Vietnam,Kaine,Taara,Yue,Teeri,Maloch,13:41,Helen,Violet,Krixi,WonderWoman,Yena,Rouie,Aya,Zata,Kahlii,3,Yan,Kriknak,Iggy,Valhein,R,Fish
HEV,MDH,1,9/10/2023,2:30:00 PM,AOG2023Winter,Vietnam,Skud,Aoi,Iggy,Lindis,TeeMee,15:52,Y'bneth,Elsu,Krixi,Keera,Kaine,Valhein,Aya,Kriknak,Baldum,1,Riktor,Omen,Krizzix,Rouie,R,Boka
HEV,MDH,2,9/10/2023,2:30:00 PM,AOG2023Winter,Vietnam,Riktor,WonderWoman,Yue,TheJoker,Xeniel,17:20,Thane,Teeri,Liliana,Eland'orr,Ryoma,Zata,Aya,Kriknak,Aoi,2,Keera,Yan,Valhein,Rouie,B,WhiteT
HEV,MDH,1,9/10/2023,2:30:00 PM,AOG2023Winter,Vietnam,Taara,Eland'orr,Liliana,Violet,Thane,11:53,Xeniel,Hayate,Iggy,Aoi,Riktor,Valhein,Aya,Florentino,Skud,3,Qi,Omen,Kaine,Rouie,R,Boka
HEV,MDH,1,9/10/2023,2:30:00 PM,AOG2023Winter,Vietnam,Kaine,Zuka,Krixi,Valhein,Chaugnar,13:54,Krizzix,Violet,Zata,Kriknak,Yena,Omen,Aya,WonderWoman,Skud,4,Yan,Keera,Elsu,Rouie,B,Onid
HQ,GGL,2,9/10/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Tachi,Liliana,Violet,TeeMee,11:47,Chaugnar,Valhein,Iggy,WonderWoman,Ryoma,Aya,Rouie,Skud,Omen,1,Tulen,Yue,Aoi,Zata,R,NTzz
HQ,GGL,2,9/10/2023,5:00:00 PM,AOG2023Winter,Vietnam,Florentino,Aoi,Krixi,TheJoker,Y'bneth,23:26,Baldum,Elsu,Yue,Tulen,Skud,Aya,Rouie,Eland'orr,Keera,2,Iggy,Xeniel,Zata,Valhein,R,NTzz
HQ,GGL,1,9/10/2023,5:00:00 PM,AOG2023Winter,Vietnam,Yena,Yan,Yue,Elsu,Baldum,18:19,Xeniel,Teeri,Liliana,Keera,Qi,Aya,Zata,Riktor,Aoi,3,Kaine,Thane,Rouie,Valhein,B,Turna
HQ,GGL,1,9/10/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,Kriknak,Zata,Capheny,Helen,11:04,Thane,Lindis,Raz,Yan,Florentino,Aya,TeeMee,Zill,Y'bneth,4,Krizzix,Zip,Rouie,Valhein,B,Aliyah
HQ,GGL,2,9/10/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,WonderWoman,Iggy,Yorn,Chaugnar,20:18,TeeMee,Capheny,Krixi,Aoi,Riktor,Aya,Zata,TheJoker,Helen,5,Hayate,Teeri,Rouie,Valhein,B,NTzz
FL,VGM,2,9/10/2023,7:30:00 PM,AOG2023Winter,Vietnam,Florentino,Kriknak,Zata,Valhein,Krizzix,20:12,Lumburr,TheJoker,Rouie,WonderWoman,Riktor,Omen,Taara,Thane,Y'bneth,1,Tachi,Keera,Aoi,Kaine,B,Sea
FL,VGM,1,9/10/2023,7:30:00 PM,AOG2023Winter,Vietnam,Omen,Keera,Iggy,Violet,Lumburr,17:45,Kaine,Elsu,Dirak,Zill,TeeMee,Valhein,Aya,Florentino,Mina,2,Xeniel,Thane,Rouie,Aoi,R,XB
FL,VGM,2,9/10/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,WonderWoman,Liliana,Capheny,Zip,16:57,Helen,Hayate,Krixi,Yan,Bijan,Valhein,Omen,Iggy,Yue,3,Eland'orr,TeeMee,Aya,Kaine,B,Maris
FL,VGM,2,9/10/2023,7:30:00 PM,AOG2023Winter,Vietnam,Riktor,Murad,Krixi,Aya,Taara,13:56,Thane,Teeri,Mganga,Aoi,Florentino,Valhein,Omen,Maloch,Ryoma,4,Zill,Eland'orr,Elsu,Kaine,B,Han
TDT,FL,2,9/21/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Yan,Dirak,Valhein,Cresht,8:55,Lumburr,TheJoker,Iggy,Keera,Skud,Kaine,Zata,Maloch,Y'bneth,1,Helen,Zill,Rouie,Aya,B,XB
TDT,FL,2,9/21/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,Zuka,Iggy,Elsu,Thane,17:06,WonderWoman,Violet,Lorion,Aoi,Ryoma,Valhein,Omen,Liliana,Zata,2,WonderWoman,Keera,Rouie,Aya,B,Yutan
TDT,FL,1,9/21/2023,5:00:00 PM,AOG2023Winter,Vietnam,Yena,Kriknak,Zata,Violet,TeeMee,16:05,Baldum,Elsu,Liliana,WonderWoman,Kaine,Valhein,Omen,Y'bneth,Thane,3,Aoi,Keera,Rouie,Aya,B,Case
TDT,FL,1,9/21/2023,5:00:00 PM,AOG2023Winter,Vietnam,Qi,Keera,Liliana,Capheny,Y'bneth,12:52,TeeMee,Hayate,Yue,Zill,Yena,Rouie,Aya,Yan,Kriknak,4,TheJoker,Omen,Mganga,Kaine,R,Kaisa
TDT,FL,2,9/21/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,WonderWoman,Yue,Tel'Annas,Baldum,15:52,Y'bneth,Valhein,Krixi,Kriknak,Qi,Rouie,Aya,Yan,Riktor,5,Lumburr,TheJoker,Omen,Kaine,R,Bear
HQ,SGP,2,9/21/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Keera,Iggy,TheJoker,Baldum,12:54,TeeMee,Violet,Zata,Tulen,Riktor,Aya,Kaine,Eland'orr,Liliana,1,Omen,Skud,Elsu,Rouie,B,BÃ¢ngg
HQ,SGP,2,9/21/2023,7:30:00 PM,AOG2023Winter,Vietnam,Florentino,WonderWoman,Dirak,Valhein,Chaugnar,19:00,Y'bneth,Tel'Annas,Yue,Aoi,Airi,Aya,Iggy,Eland'orr,Murad,2,Helen,Maloch,TeeMee,Rouie,B,Fish
HQ,SGP,2,9/21/2023,7:30:00 PM,AOG2023Winter,Vietnam,Skud,Paine,Liliana,Elsu,Thane,16:36,Lumburr,Wisp,Iggy,Zuka,Omen,Aya,Valhein,Florentino,Keera,3,Aoi,Kaine,TeeMee,Rouie,B,Jiro
HEV,GGL,1,9/22/2023,5:00:00 PM,AOG2023Winter,Vietnam,Kaine,Yan,Tulen,Elsu,Xeniel,35:24,Taara,Lindis,Iggy,Keera,Skud,Rouie,Aya,TeeMee,Thane,1,Florentino,Riktor,Mganga,Zata,R,Judas
HEV,GGL,1,9/22/2023,5:00:00 PM,AOG2023Winter,Vietnam,Florentino,Aoi,Iggy,Valhein,Chaugnar,15:53,Y'bneth,Tel'Annas,Yue,WonderWoman,Murad,Zata,Kaine,Ryoma,Qi,2,Skud,Baldum,Aya,Rouie,B,Judas
HEV,GGL,2,9/22/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Keera,Rouie,Tel'Annas,Zip,11:19,TeeMee,Capheny,Zata,Paine,Florentino,Kaine,Elsu,Yena,Ryoma,3,Teeri,Violet,Aya,Skud,B,NTzz
HEV,GGL,1,9/22/2023,5:00:00 PM,AOG2023Winter,Vietnam,Omen,Kriknak,Liliana,Hayate,Thane,16:22,Chaugnar,Violet,Mganga,Ryoma,Mina,Rouie,Valhein,Helen,Zip,4,TeeMee,TheJoker,Skud,Aya,B,Boka
TV,VGM,2,9/22/2023,7:30:00 PM,AOG2023Winter,Vietnam,Skud,Aoi,Liliana,Hayate,TeeMee,17:12,Lumburr,Elsu,Iggy,Zuka,Ryoma,Rouie,Aya,Kaine,Yan,1,Omen,Riktor,Helen,Krizzix,R,Sea
TV,VGM,2,9/22/2023,7:30:00 PM,AOG2023Winter,Vietnam,Yena,Zill,Zata,Elsu,Xeniel,12:28,Helen,Hayate,TheJoker,Keera,Omen,Rouie,Aya,Krixi,Liliana,2,Iggy,Yue,Florentino,Mina,R,Han
TV,VGM,1,9/22/2023,7:30:00 PM,AOG2023Winter,Vietnam,Omen,Zuka,Yue,Violet,Y'bneth,9:24,TeeMee,Teeri,Krixi,Yan,Riktor,Rouie,Aya,Mina,Kaine,3,TheJoker,Kriknak,Keera,Florentino,R,Phoenix
TV,VGM,2,9/22/2023,7:30:00 PM,AOG2023Winter,Vietnam,Florentino,Eland'orr,Lorion,Valhein,Xeniel,16:32,Lumburr,Teeri,Iggy,Yan,Riktor,Keera,TheJoker,Zip,Capheny,4,Kaine,Aoi,Aya,Rouie,B,Maris
TV,SGP,2,9/23/2023,2:30:00 PM,AOG2023Winter,Vietnam,Murad,Kriknak,Mganga,Valhein,Taara,10:52,Toro,Aya,Ignis,Eland'orr,Ryoma,Rouie,Elsu,Qi,Arthur,1,Capheny,Chaugnar,Helen,Omen,R,Jiro
TV,SGP,2,9/23/2023,2:30:00 PM,AOG2023Winter,Vietnam,Florentino,Zuka,Iggy,Violet,Helen,17:05,Y'bneth,Elsu,Tulen,WonderWoman,Riktor,Rouie,Valhein,Aoi,Keera,2,Yan,Skud,Omen,Aya,R,Red
TV,SGP,2,9/23/2023,2:30:00 PM,AOG2023Winter,Vietnam,Yena,Yan,Liliana,Elsu,Xeniel,20:12,TeeMee,Violet,Yue,Keera,Airi,Omen,Valhein,Florentino,Qi,3,Skud,Ryoma,Rouie,Aya,B,Fish
GGL,FL,1,9/23/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,Tachi,Yue,Violet,TeeMee,17:06,Thane,Teeri,Rouie,Zuka,Qi,Aya,Valhein,WonderWoman,Omen,1,Kaine,Florentino,Keera,Zata,R,NTzz
GGL,FL,1,9/23/2023,5:00:00 PM,AOG2023Winter,Vietnam,Xeniel,Yan,Iggy,Capheny,Chaugnar,17:22,Kaine,Violet,Liliana,Keera,Omen,Aoi,Zata,TeeMee,Baldum,2,TheJoker,Elsu,Rouie,Aya,B,Tama
GGL,FL,2,9/23/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Tulen,Zata,TheJoker,Baldum,24:27,Y'bneth,Valhein,Iggy,Yan,Ryoma,TeeMee,Skud,Yue,WonderWoman,3,Keera,Krizzix,Aya,Rouie,B,XB
GGL,FL,1,9/23/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Eland'orr,Liliana,Elsu,Y'bneth,23:54,Lumburr,TheJoker,Zata,WonderWoman,Yena,TeeMee,Aya,Skud,Florentino,4,Omen,Keera,Rouie,Mganga,R,NTzz
VGM,HQ,1,9/23/2023,7:30:00 PM,AOG2023Winter,Vietnam,Skud,Zuka,Iggy,Elsu,Lumburr,16:54,Chaugnar,TheJoker,Zata,Aoi,Riktor,Krizzix,Kaine,Omen,Xeniel,1,Taara,WonderWoman,Rouie,Aya,B,Maris
VGM,HQ,1,9/23/2023,7:30:00 PM,AOG2023Winter,Vietnam,Florentino,Yan,Zata,Celica,Zip,12:56,Rouie,Violet,Liliana,WonderWoman,Yena,Elsu,Ryoma,Murad,Kaine,2,Xeniel,Krizzix,TeeMee,Aya,R,Maris
VGM,HQ,1,9/23/2023,7:30:00 PM,AOG2023Winter,Vietnam,Riktor,Wukong,Yue,TheJoker,Krizzix,20:07,Lumburr,Hayate,Tulen,Keera,Ryoma,Iggy,Kaine,Elsu,Xeniel,3,WonderWoman,Aoi,Rouie,Aya,B,Maris
HEV,TDT,2,9/24/2023,2:30:00 PM,AOG2023Winter,Vietnam,Taara,WonderWoman,Raz,Valhein,Helen,14:35,Chaugnar,TheJoker,Rouie,Keera,Riktor,Aya,Iggy,Baldum,Y'bneth,1,Zata,Skud,Kaine,Aoi,R,Rina
HEV,TDT,2,9/24/2023,2:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Eland'orr,Iggy,Lindis,Lumburr,21:33,Thane,Elsu,Liliana,Aoi,Yena,Valhein,Mganga,Omen,Skud,2,Keera,Zuka,Aya,Rouie,B,Rina
HEV,TDT,2,9/24/2023,2:30:00 PM,AOG2023Winter,Vietnam,Omen,Yan,Yue,Elsu,Xeniel,14:16,Baldum,Violet,Zata,Zuka,Qi,Aya,Valhein,Florentino,Mina,3,Kriknak,Keera,Kaine,Rouie,R,Kaisa
TV,HQ,1,9/24/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Yan,Liliana,Elsu,Xeniel,18:05,Y'bneth,Slimz,Mganga,Kriknak,Kaine,Omen,Krizzix,Baldum,Zata,1,Illumia,Yue,Ryoma,Aya,B,Ara
TV,HQ,2,9/24/2023,5:00:00 PM,AOG2023Winter,Vietnam,Yena,Zuka,Iggy,Hayate,Lumburr,16:28,Xeniel,Elsu,Zata,Yan,Skud,Omen,Aoi,Chaugnar,Rouie,2,Ryoma,Florentino,TeeMee,Aya,B,Turna
TV,HQ,1,9/24/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Eland'orr,Yue,Violet,Y'bneth,21:51,Baldum,Hayate,Ignis,Aoi,Florentino,Rouie,Iggy,Tulen,Krixi,3,Valhein,TheJoker,TeeMee,Aya,R,Phoenix
TV,HQ,2,9/24/2023,5:00:00 PM,AOG2023Winter,Vietnam,Omen,WonderWoman,Tulen,TheJoker,Annette,20:54,TeeMee,Violet,Iggy,Zill,Ryoma,Rouie,Valhein,Yena,Mina,4,Keera,Aoi,Zata,Aya,R,Turna
TV,HQ,1,9/24/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,LuBu,Krixi,Teeri,Zip,17:00,Thane,Lindis,Liliana,Zuka,Riktor,Rouie,Valhein,Keera,WonderWoman,5,Krizzix,TeeMee,Zata,Aya,R,Euphoria
FL,SGP,2,9/24/2023,7:30:00 PM,AOG2023Winter,Vietnam,Skud,Keera,Iggy,TheJoker,Lumburr,24:26,Y'bneth,Elsu,Zata,Nakroth,Riktor,Rouie,Aya,Florentino,Omen,1,TeeMee,Thane,Helen,Krizzix,R,Khoa
FL,SGP,1,9/24/2023,7:30:00 PM,AOG2023Winter,Vietnam,Omen,Yan,Lorion,Violet,TeeMee,17:32,Toro,Valhein,Dirak,Aoi,Skud,Aya,Rouie,Florentino,Mina,2,Kriknak,Eland'orr,Y'bneth,Krizzix,R,XB
FL,SGP,2,9/24/2023,7:30:00 PM,AOG2023Winter,Vietnam,Yena,WonderWoman,Zata,Valhein,Baldum,12:48,Thane,Celica,Iggy,Yan,Ryoma,Keera,TeeMee,Omen,TheJoker,3,Aoi,Eland'orr,Rouie,Aya,B,Fish
FL,SGP,2,9/24/2023,7:30:00 PM,AOG2023Winter,Vietnam,Amily,Zephys,Yue,Elsu,Kaine,20:39,TeeMee,Lindis,Kahlii,Kriknak,Omen,Aya,Rouie,Keera,Eland'orr,4,Qi,Aoi,Mina,Florentino,R,Fish
TDT,GGL,1,9/28/2023,5:00:00 PM,AOG2023Winter,Vietnam,Florentino,Aoi,Liliana,Elsu,Kaine,18:28,TeeMee,Violet,Iggy,Taara,Ryoma,Rouie,Aya,Kaine,Zuka,1,Omen,Xeniel,Mganga,Zata,R,TNhan
TDT,GGL,2,9/28/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Keera,Rouie,Capheny,Thane,16:47,Zip,Teeri,Zata,Paine,Florentino,Kaine,Elsu,Y'bneth,Krizzix,2,Omen,TheJoker,Valhein,Aya,B,Sa
TDT,GGL,1,9/28/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,WonderWoman,Zata,Violet,Zip,20:10,Y'bneth,Elsu,Yue,Tachi,Omen,Rouie,Kaine,Keera,Kriknak,3,Krizzix,Baldum,Teeri,Aya,B,Nolan
TDT,GGL,2,9/28/2023,5:00:00 PM,AOG2023Winter,Vietnam,Airi,Zuka,Iggy,TheJoker,Y'bneth,16:29,Chaugnar,Capheny,Liliana,Yan,Skud,Rouie,Kaine,Xeniel,Thane,4,Eland'orr,Baldum,Omen,Aya,B,Tama
TDT,GGL,1,9/28/2023,5:00:00 PM,AOG2023Winter,Vietnam,Yena,Yan,Krixi,Hayate,Krizzix,18:19,Xeniel,Valhein,Lorion,WonderWoman,Riktor,Rouie,Aya,Keera,Eland'orr,5,Teeri,Ryoma,Mganga,Omen,R,TNhan
HEV,VGM,2,9/28/2023,7:30:00 PM,AOG2023Winter,Vietnam,Riktor,Keera,Rouie,Capheny,Thane,15:08,Krizzix,Hayate,Krixi,Aoi,Florentino,Zata,Aya,Teeri,Valhein,1,Omen,Elsu,Eland'orr,TheJoker,B,Sea
HEV,VGM,1,9/28/2023,7:30:00 PM,AOG2023Winter,Vietnam,Skud,Aoi,Liliana,Elsu,Baldum,14:31,Y'bneth,Violet,Iggy,WonderWoman,Riktor,Rouie,Aya,Zuka,Eland'orr,2,Xeniel,Florentino,Omen,Kaine,R,Triáº¿t
HEV,VGM,2,9/28/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Tachi,Iggy,Teeri,Chaugnar,18:06,TeeMee,TheJoker,Tulen,Yan,Kaine,Rouie,Aya,Zata,Xeniel,3,Lumburr,Zill,Omen,Hayate,R,Maris
HEV,VGM,1,9/28/2023,7:30:00 PM,AOG2023Winter,Vietnam,Kaine,Yan,Mganga,Valhein,Helen,15:17,Xeniel,Celica,Lorion,Zuka,Murad,Rouie,Aya,Omen,Keera,4,Yue,Zata,Florentino,Hayate,R,Boka
HEV,VGM,2,9/28/2023,7:30:00 PM,AOG2023Winter,Vietnam,Taara,WonderWoman,Yue,Slimz,Zip,16:21,Lumburr,Elsu,Liliana,Keera,Airi,Rouie,Aya,Kahlii,Omen,5,Florentino,Nakroth,Eland'orr,TeeMee,B,Maris
TV,HEV,1,9/29/2023,5:00:00 PM,AOG2023Winter,Vietnam,Airi,Zill,Liliana,Elsu,Kaine,16:54,Thane,TheJoker,Tulen,Aoi,Skud,Rouie,Krizzix,Yue,Xeniel,1,Keera,Yan,Iggy,Aya,B,Ara
TV,HEV,1,9/29/2023,5:00:00 PM,AOG2023Winter,Vietnam,Riktor,Yan,Zata,Wisp,Xeniel,14:29,TeeMee,Violet,Iggy,Kriknak,Ryoma,Rouie,Valhein,Eland'orr,Keera,2,TheJoker,Skud,Aya,Aoi,R,Euphoria
TV,HEV,2,9/29/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Zuka,Yue,Violet,Lumburr,16:20,Taara,Elsu,Liliana,Keera,Riktor,Kaine,Rouie,Omen,Y'bneth,3,WonderWoman,Aoi,Iggy,Aya,B,Triáº¿t
TV,HEV,1,9/29/2023,5:00:00 PM,AOG2023Winter,Vietnam,Florentino,Keera,Mganga,Capheny,Y'bneth,20:03,Toro,Valhein,Yue,Zuka,Aya,Rouie,Eland'orr,Murad,Kaine,4,Chaugnar,Helen,Aoi,Iggy,R,WhiteT
VGM,FL,2,9/29/2023,7:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Zill,Iggy,Elsu,Lumburr,20:28,Zip,Valhein,Zata,Keera,Skud,Kaine,Aoi,Helen,Eland'orr,1,Omen,Florentino,Rouie,Aya,B,Bear
VGM,FL,1,9/29/2023,7:30:00 PM,AOG2023Winter,Vietnam,Bijan,Aoi,Hayate,Aya,Taara,16:21,Rouie,Capheny,Maloch,Kriknak,Ryoma,TheJoker,Omen,TeeMee,Kaine,2,Yan,Keera,Mganga,Zata,R,Han
VGM,FL,1,9/29/2023,7:30:00 PM,AOG2023Winter,Vietnam,Amily,Yan,Liliana,Slimz,TeeMee,20:10,Baldum,Tel'Annas,Yue,WonderWoman,Omen,Iggy,Aya,Aoi,Hayate,3,Mina,Florentino,Keera,Rouie,B,Maris
VGM,FL,1,9/29/2023,7:30:00 PM,AOG2023Winter,Vietnam,Riktor,Skud,Krixi,Teeri,Krizzix,21:25,Xeniel,TheJoker,Lorion,Aoi,Yena,Florentino,Aya,Liliana,Murad,4,WonderWoman,Kriknak,Keera,Rouie,B,QuangHai
GGL,HQ,1,9/30/2023,2:30:00 PM,AOG2023Winter,Vietnam,Yena,WonderWoman,Iggy,Capheny,TeeMee,16:25,Krizzix,Lindis,Zata,Keera,Riktor,Aoi,Kaine,TheJoker,Valhein,1,Omen,Skud,Aya,Rouie,B,Sa
GGL,HQ,2,9/30/2023,2:30:00 PM,AOG2023Winter,Vietnam,Florentino,Keera,Zata,Teeri,Y'bneth,16:42,Thane,Violet,Rouie,Aoi,Skud,Kaine,TeeMee,Liliana,TheJoker,2,Riktor,Zip,Valhein,Aya,R,HQ
GGL,HQ,1,9/30/2023,2:30:00 PM,AOG2023Winter,Vietnam,Riktor,Eland'orr,Yue,TheJoker,Taara,24:02,Lumburr,Hayate,Liliana,Zill,Ryoma,Kaine,Iggy,TeeMee,Xeniel,3,Aoi,Omen,Rouie,Aya,R,NTzz
GGL,HQ,2,9/30/2023,2:30:00 PM,AOG2023Winter,Vietnam,Skud,Aoi,Kahlii,Valhein,Zip,19:28,TeeMee,Teeri,Yue,WonderWoman,Qi,Kaine,Iggy,Florentino,Omen,4,Chaugnar,Baldum,Rouie,Aya,B,Turna
GGL,HQ,1,9/30/2023,2:30:00 PM,AOG2023Winter,Vietnam,Ryoma,Yan,Lorion,Violet,Xeniel,16:30,Baldum,Slimz,Iggy,Kriknak,Yena,Valhein,Kaine,Eland'orr,Elsu,5,Omen,Hayate,Rouie,Aya,R,NTzz
TDT,SGP,2,9/30/2023,5:00:00 PM,AOG2023Winter,Vietnam,Yena,Keera,Liliana,Elsu,Baldum,9:49,TeeMee,Violet,Iggy,Nakroth,Riktor,Rouie,Aya,Zuka,Aoi,1,Skud,Lumburr,Kaine,Omen,R,Jiro
TDT,SGP,2,9/30/2023,5:00:00 PM,AOG2023Winter,Vietnam,Ryoma,Yan,Yue,Violet,Zip,24:06,Thane,Elsu,Krixi,WonderWoman,Omen,Kaine,Aya,Zata,Liliana,2,Florentino,Mina,Iggy,Rouie,B,Red
TDT,SGP,2,9/30/2023,5:00:00 PM,AOG2023Winter,Vietnam,Skud,WonderWoman,Zata,TheJoker,Krizzix,5:02,Zip,Valhein,Liliana,Keera,Tachi,Kaine,Florentino,Y'bneth,Baldum,3,Iggy,TeeMee,Aya,Rouie,B,Red
FL,HEV,1,9/30/2023,7:30:00 PM,AOG2023Winter,Vietnam,Omen,Keera,Tulen,Valhein,Lumburr,14:48,Y'bneth,Elsu,Iggy,WonderWoman,Yena,Rouie,Aya,Aoi,Zill,1,Skud,Baldum,Kaine,Zata,R,BÃ©Trá»c
