Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29
FW,HKA,2,4/10/2022,5:00:00 PM,GCS2022Spring,Taiwan,Omen,Sinestrea,Maloch,Airi,Raz,13:14,Baldum,Capheny,Liliana,Keera,Florentino,Elsu,Krixi,Roxie,Xeniel,4,Volkath,Aoi,Lorion,Aya,B,Yue
ONE,MOP,1,3/19/2022,2:00:00 PM,GCS2022Spring,Taiwan,LuBu,Volkath,Yue,Laville,Lumburr,15:05,Cresht,Elsu,Lorion,Kriknak,Riktor,Aya,Hayate,Florentino,Airi,1,Kil'Groth,Aoi,Eland'orr,Omen,R,Zhe
ONE,MOP,1,3/19/2022,2:00:00 PM,GCS2022Spring,Taiwan,Zuka,Veres,Iggy,Violet,Baldum,16:27,Roxie,Laville,Zata,Tachi,Kil'Groth,Omen,Aoi,Airi,Florentino,2,Eland'orr,Superman,Elsu,Aya,B,LunLun
ONE,MOP,2,3/19/2022,2:00:00 PM,GCS2022Spring,Taiwan,Airi,Eland'orr,Raz,Omen,Mina,12:23,Baldum,Yena,Krixi,Wisp,Amily,Yue,Hayate,Yorn,Slimz,3,TheJoker,Zata,Lorion,Aya,B,Kevin
ONE,MOP,1,3/19/2022,2:00:00 PM,GCS2022Spring,Taiwan,Yena,Aoi,Krixi,Elsu,Riktor,17:27,Lumburr,Slimz,Liliana,Volkath,Airi,Aya,Omen,LuBu,Zuka,4,Florentino,TheJoker,Hayate,Lorion,R,Nk
HKA,FW,1,3/19/2022,5:00:00 PM,GCS2022Spring,Taiwan,Airi,LuBu,Liliana,Laville,Roxie,16:03,Tachi,Kriknak,Lorion,TheJoker,Ryoma,Aya,Aoi,Volkath,Eland'orr,1,Keera,Tulen,Iggy,Omen,R,DaDa
HKA,FW,2,3/19/2022,5:00:00 PM,GCS2022Spring,Taiwan,Veres,Slimz,Yue,Ryoma,Omen,18:54,Mina,Hayate,Iggy,Zuka,Volkath,Aoi,Florentino,Roxie,Lumburr,2,Capheny,Tulen,Lorion,Aya,B,Junnn
HKA,FW,1,3/19/2022,5:00:00 PM,GCS2022Spring,Taiwan,Zuka,Aoi,Raz,Capheny,Riktor,21:04,Lumburr,Laville,Iggy,Keera,LuBu,Aya,Yue,Omen,Florentino,3,Eland'orr,Tachi,Volkath,Lorion,R,DaDa
HKA,FW,1,3/19/2022,5:00:00 PM,GCS2022Spring,Taiwan,Wukong,Sinestrea,Iggy,Elsu,Lumburr,16:22,Cresht,Yena,Liliana,Eland'orr,Florentino,Omen,Aoi,Arthur,Roxie,4,Tulen,Kriknak,Lorion,Aya,B,XiXi
BRO,FW,2,3/20/2022,2:00:00 PM,GCS2022Spring,Taiwan,Qi,Aoi,Lorion,Valhein,Lumburr,13:08,Arum,Ryoma,Yue,Violet,LuBu,Omen,Iggy,Eland'orr,Airi,1,Hayate,TheJoker,Elsu,Aya,B,Junnn
BRO,FW,1,3/20/2022,2:00:00 PM,GCS2022Spring,Taiwan,Roxie,Kriknak,Liliana,Elsu,Alice,15:10,Payna,Laville,Krixi,Volkath,Zuka,Aya,Lorion,Aoi,Keera,2,Veres,Laville,Yue,Omen,R,Pika
BRO,FW,2,3/20/2022,2:00:00 PM,GCS2022Spring,Taiwan,Amily,Eland'orr,Iggy,TheJoker,Thane,26:42,Veres,Capheny,Liliana,Tulen,Riktor,Omen,Lorion,Lumburr,Superman,3,Xeniel,LuBu,Ryoma,Aya,B,Junnn
BRO,FW,2,3/20/2022,2:00:00 PM,GCS2022Spring,Taiwan,Airi,Keera,Krixi,Capheny,Tachi,20:41,Lumburr,Hayate,Iggy,Kriknak,Yena,Aya,Lorion,Mina,Roxie,4,Zuka,Tulen,Ryoma,Omen,R,Kato
MOP,MAD,2,3/20/2022,5:00:00 PM,GCS2022Spring,Taiwan,Qi,Keera,Krixi,Laville,Tachi,16:45,Veres,Slimz,Lorion,Wukong,Yena,Aya,Elsu,Skud,Eland'orr,1,Airi,Florentino,Aoi,Omen,R,Zen
MOP,MAD,2,3/20/2022,5:00:00 PM,GCS2022Spring,Taiwan,Yena,Errol,Zata,Elsu,Lumburr,16:33,Riktor,Ryoma,Iggy,Wisp,Arthur,Aya,Yue,Cresht,Xeniel,2,Volkath,Wukong,Aoi,Omen,R,BorBor
MOP,MAD,2,3/20/2022,5:00:00 PM,GCS2022Spring,Taiwan,Airi,Eland'orr,Superman,Liliana,Alice,25:19,Tachi,Hayate,Krixi,D'Arcy,Volkath,Aya,Yue,Butterfly,Tulen,3,Veres,Zuka,Aoi,Omen,R,KuKu
MAD,HKA,1,4/16/2022,2:00:00 PM,GCS2022Spring,Taiwan,Yena,Wukong,Annette,Tel'Annas,Baldum,21:51,Thane,Violet,Lorion,Keera,Airi,Aya,Elsu,Alice,Volkath,1,Eland'orr,Aoi,Iggy,Omen,R,03.22
MAD,HKA,1,4/16/2022,2:00:00 PM,GCS2022Spring,Taiwan,Ryoma,Zephys,Iggy,Wisp,Lumburr,24:45,Arthur,Slimz,Yue,Zuka,Veres,Omen,Aoi,Wukong,Volkath,2,Airi,Florentino,Lorion,Aya,B,KuKu
MAD,HKA,1,4/16/2022,2:00:00 PM,GCS2022Spring,Taiwan,Riktor,Slimz,Liliana,TheJoker,Roxie,29:29,Cresht,Capheny,WonderWoman,Tulen,Ryoma,Omen,Aoi,Wukong,Baldum,3,Volkath,Elsu,Lorion,Aoi,B,KuKu
MAD,HKA,2,4/16/2022,2:00:00 PM,GCS2022Spring,Taiwan,LuBu,Tachi,Lorion,Laville,Cresht,21:56,Roxie,Elsu,Mganga,Fennik,Riktor,Florentino,Mina,Eland'orr,Aoi,4,Airi,Alice,Omen,Aoi,B,Abao
MAD,HKA,2,4/16/2022,2:00:00 PM,GCS2022Spring,Taiwan,Omen,Keera,Krixi,Capheny,Arum,15:32,Taara,TheJoker,Aya,Errol,Tachi,Xeniel,Nakroth,Florentino,Mina,5,Tulen,Yue,Elsu,Aoi,R,DaDa
MAD,HKA,2,4/16/2022,2:00:00 PM,GCS2022Spring,Taiwan,Airi,Kriknak,Yue,Violet,Thane,21:43,Volkath,Laville,Kahlii,Eland'orr,Wukong,Omen,Iggy,Lumburr,Rouie,6,Zip,Mina,Aoi,Aya,R,DaDa
MAD,HKA,1,4/16/2022,2:00:00 PM,GCS2022Spring,Taiwan,Yena,Keera,Lorion,Tel'Annas,Baldum,17:14,Roxie,Capheny,Krixi,Aoi,Airi,Aya,Elsu,Eland'orr,Laville,7,Slimz,Wukong,Ryoma,Omen,R,Kawhi
ONE,BRO,2,4/16/2022,6:00:00 PM,GCS2022Spring,Taiwan,Riktor,LuBu,Yue,Slimz,Tachi,15:53,Thane,TheJoker,Lorion,Nakroth,Ryoma,Aya,Omen,Veres,Eland'orr,1,Tel'Annas,Elsu,Mina,Florentino,R,Xin
ONE,BRO,1,4/16/2022,6:00:00 PM,GCS2022Spring,Taiwan,Qi,Zuka,Iggy,Laville,Lumburr,16:50,Xeniel,Elsu,Liliana,Wukong,Yena,Aya,Riktor,Tulen,Aoi,2,Volkath,Florentino,Lorion,Omen,R,Kai
ONE,BRO,2,4/16/2022,6:00:00 PM,GCS2022Spring,Taiwan,Ryoma,Keera,Raz,Tel'Annas,Baldum,23:50,Roxie,Violet,Krixi,Kriknak,Zuka,Omen,Lumburr,Eland'orr,LuBu,3,Aoi,Airi,Lorion,Aya,B,Pika
ONE,BRO,1,4/16/2022,6:00:00 PM,GCS2022Spring,Taiwan,Airi,Kriknak,Dirak,Elsu,Roxie,17:07,Alice,Laville,Tulen,Veres,Riktor,Aya,Iggy,Yue,Raz,4,Aoi,Liliana,Omen,Lorion,R,LunLun
ONE,BRO,2,4/16/2022,6:00:00 PM,GCS2022Spring,Taiwan,Veres,Tulen,WonderWoman,Wisp,Amily,22:36,Payna,Capheny,Iggy,Aoi,Skud,Tel'Annas,Mina,Airi,Baldum,5,Kil'Groth,Florentino,Omen,Aya,B,Pika
ONE,BRO,1,4/16/2022,6:00:00 PM,GCS2022Spring,Taiwan,Omen,Sinestrea,Liliana,TheJoker,Y'bneth,10:57,Aleister,Marja,WonderWoman,Eland'orr,Amily,Tel'Annas,Mina,Florentino,Baldum,6,Xeniel,Wukong,Lorion,Aya,B,Zhe
ONE,BRO,2,4/16/2022,6:00:00 PM,GCS2022Spring,Taiwan,Airi,Aoi,Annette,Elsu,Riktor,15:30,Payna,Capheny,Lorion,Nakroth,Roxie,Aya,Omen,Eland'orr,LuBu,7,Krixi,Liliana,Mina,Florentino,R,T1
HKA,ONE,2,4/17/2022,2:00:00 PM,GCS2022Spring,Taiwan,Airi,LuBu,Lorion,Laville,Xeniel,18:20,Roxie,Elsu,Iggy,Veres,Riktor,Florentino,Mina,Eland'orr,Ryoma,1,Lumburr,Payna,Omen,Aya,B,Kai
HKA,ONE,2,4/17/2022,2:00:00 PM,GCS2022Spring,Taiwan,Tachi,Skud,Krixi,Capheny,Baldum,18:11,Lumburr,TheJoker,Lorion,Kriknak,Yena,Aya,Omen,Florentino,Airi,2,Keera,Eland'orr,Roxie,Mina,R,WaWa
HKA,ONE,1,4/17/2022,2:00:00 PM,GCS2022Spring,Taiwan,Florentino,Sinestrea,Yue,TheJoker,Lumburr,13:38,Omen,Tel'Annas,Liliana,Zuka,Airi,Aya,Tulen,Keera,Wukong,3,Eland'orr,Aoi,Elsu,Mina,R,Yue
HKA,ONE,1,4/17/2022,2:00:00 PM,GCS2022Spring,Taiwan,Yena,Tulen,Iggy,Violet,WonderWoman,16:14,Baldum,Slimz,Valhein,Nakroth,Skud,Yue,Tachi,Florentino,Dirak,4,Veres,Eland'orr,Tel'Annas,Aya,B,EZ
HKA,ONE,2,4/17/2022,2:00:00 PM,GCS2022Spring,Taiwan,Veres,Aoi,Mganga,Elsu,Riktor,23:00,Mina,Laville,Yue,Tulen,Tachi,Florentino,LuBu,Keera,WonderWoman,5,Baldum,Roxie,Eland'orr,Aya,B,WaWa
HKA,ONE,2,4/17/2022,2:00:00 PM,GCS2022Spring,Taiwan,Qi,Ryoma,Raz,Slimz,Ormarr,10:16,WonderWoman,Capheny,Krixi,Eland'orr,LuBu,Aya,Florentino,Hayate,Aoi,6,Alice,Roxie,Mina,Omen,R,Nk
MAD,BRO,2,4/17/2022,6:00:00 PM,GCS2022Spring,Taiwan,LuBu,Wukong,Lorion,Celica,Zip,18:35,Roxie,Violet,Liliana,Kriknak,Omen,Aya,Elsu,Veres,Eland'orr,1,Tel'Annas,Yena,Mina,Florentino,R,T1
MAD,BRO,2,4/17/2022,6:00:00 PM,GCS2022Spring,Taiwan,Airi,Kriknak,Krixi,Tel'Annas,Baldum,14:05,Payna,Capheny,Iggy,Zuka,Riktor,Aya,Lorion,Tachi,Ryoma,2,Qi,Yena,Elsu,Omen,R,TLin
MAD,BRO,2,4/17/2022,6:00:00 PM,GCS2022Spring,Taiwan,Qi,WonderWoman,Liliana,TheJoker,Veres,15:13,Ormarr,Wisp,Lorion,Eland'orr,Ryoma,Aya,Elsu,Tel'Annas,Tachi,3,Zuka,Yena,Laville,Omen,R,T1
MAD,BRO,2,4/17/2022,6:00:00 PM,GCS2022Spring,Taiwan,Tachi,Wisp,Tulen,Marja,Toro,12:32,Lumburr,TheJoker,Krixi,Nakroth,Yena,Aoi,Veres,Wukong,Volkath,4,Roxie,Florentino,Omen,Aya,B,TLin
MAD,ONE,2,4/18/2022,4:00:00 PM,GCS2022Spring,Taiwan,Airi,Wisp,Iggy,Ryoma,Ormarr,13:03,Lumburr,Elsu,Liliana,Zuka,Riktor,Omen,Aoi,Wukong,Volkath,1,Cresht,Roxie,Lorion,Aya,B,Nk
MAD,ONE,2,4/18/2022,4:00:00 PM,GCS2022Spring,Taiwan,Yena,Kriknak,Annette,Tel'Annas,Tachi,14:07,Veres,TheJoker,Lorion,Eland'orr,Ryoma,Aya,Volkath,Florentino,Alice,2,Baldum,Roxie,Aoi,Omen,R,Nk
MAD,ONE,1,4/18/2022,4:00:00 PM,GCS2022Spring,Taiwan,Riktor,Errol,Yue,Violet,Lumburr,13:52,Ormarr,Wisp,WonderWoman,Tulen,Yena,Aya,Aoi,Iggy,Tachi,3,Skud,Wukong,Lorion,Omen,R,KuKu
MAD,ONE,2,4/18/2022,4:00:00 PM,GCS2022Spring,Taiwan,Zuka,Nakroth,Lorion,Hayate,Veres,13:31,Baldum,Slimz,Iggy,Kriknak,Superman,Florentino,Mina,Airi,Aoi,4,LuBu,Eland'orr,Omen,Aya,B,LunLun
MAD,ONE,2,4/18/2022,4:00:00 PM,GCS2022Spring,Taiwan,Florentino,Qi,Tulen,Capheny,Lumburr,14:56,Cresht,Violet,Krixi,LuBu,Airi,Aya,Tachi,Keera,Aoi,5,Eland'orr,Wukong,Elsu,Omen,R,Nk
BRO,ONE,1,4/30/2022,2:00:00 PM,GCS2022Spring,Taiwan,Roxie,Kriknak,Krixi,Elsu,Volkath,20:00,Lumburr,Slimz,Ilumia,LuBu,Superman,Omen,Laville,Florentino,Riktor,1,Eland'orr,Veres,Lorion,Aya,B,Zirui
BRO,ONE,2,4/30/2022,2:00:00 PM,GCS2022Spring,Taiwan,Ryoma,Wukong,Tulen,TheJoker,Baldum,16:52,Thane,Tel'Annas,Krixi,Skud,Yena,Omen,Elsu,Keera,Roxie,2,Veres,Eland'orr,Lorion,Aya,B,LunLun
BRO,ONE,2,4/30/2022,2:00:00 PM,GCS2022Spring,Taiwan,Omen,Keera,Liliana,Wisp,Tachi,18:09,Maloch,Laville,Lorion,Nakroth,Roxie,Florentino,Mina,Elsu,TheJoker,3,Tel'Annas,Hayate,Eland'orr,Aya,B,Nk
BRO,ONE,2,4/30/2022,2:00:00 PM,GCS2022Spring,Taiwan,Skud,Eland'orr,Iggy,Violet,Riktor,10:01,WonderWoman,TheJoker,Liliana,Kriknak,Florentino,Omen,Elsu,Baldum,Zuka,4,Xeniel,Lumburr,Lorion,Aya,B,Nk
BRO,ONE,2,4/30/2022,2:00:00 PM,GCS2022Spring,Taiwan,Yena,Aoi,Yue,Capheny,Payna,20:05,Baldum,Elsu,Dirak,Tulen,Omen,Aya,Eland'orr,Tachi,Zuka,5,Florentino,Amily,Mina,Lorion,R,Nk
FL,FAP,1,2/10/2022,5:00:00 PM,AOG2022Spring,Vietnam,Qi,Tulen,Raz,Wisp,Amily,17:04,Tachi,Violet,Liliana,Nakroth,Skud,Omen,Florentino,Aoi,Paine,1,Aya,Superman,Lumburr,Iggy,B,Maximus
FL,FAP,1,2/10/2022,5:00:00 PM,AOG2022Spring,Vietnam,Riktor,Aoi,Yue,Capheny,Lumburr,18:27,Mina,Hayate,Lorion,Amily,Superman,Omen,Tulen,Eland'orr,Keera,2,Aya,Skud,Airi,Florentino,B,Maximus
FL,FAP,1,2/10/2022,5:00:00 PM,AOG2022Spring,Vietnam,Omen,Eland'orr,Lorion,Hayate,Roxie,10:15,Lumburr,Elsu,Iggy,Wisp,Yena,Tulen,Yue,Keera,Aoi,3,Slimz,Laville,Superman,Aya,B,XB
SGP,BOX,1,2/10/2022,7:30:00 PM,AOG2022Spring,Vietnam,Airi,Eland'orr,Lorion,Laville,Tachi,20:53,WonderWoman,Hayate,Iggy,Tulen,Yena,Aya,Yue,Mina,Superman,1,Kriknak,Aoi,Roxie,Omen,R,Fish
SGP,BOX,1,2/10/2022,7:30:00 PM,AOG2022Spring,Vietnam,Superman,Aoi,Yue,Elsu,Mina,13:19,Roxie,Laville,Krixi,LuBu,Riktor,Lorion,Omen,Florentino,Airi,2,TheJoker,Hayate,Tulen,Aya,B,Fish
SGP,BOX,1,2/10/2022,7:30:00 PM,AOG2022Spring,Vietnam,Florentino,Volkath,Krixi,Slimz,Baldum,14:32,Omen,Elsu,Raz,Kriknak,Superman,Aya,Yue,Keera,Liliana,3,Hayate,LuBu,Tulen,Roxie,R,Bângg
B2F,MG,2,2/11/2022,5:00:00 PM,AOG2022Spring,Vietnam,Veres,Keera,Aya,Elsu,Arthur,20:00,Amily,Laville,Lorion,Nakroth,Airi,Omen,Florentino,Eland'orr,Aoi,1,Tulen,Hayate,Mina,Taara,B,TwentySix
B2F,MG,1,2/11/2022,5:00:00 PM,AOG2022Spring,Vietnam,Omen,Nakroth,Liliana,Wisp,Superman,30:15,Mina,Capheny,Yue,Aoi,LuBu,Aya,Hayate,Florentino,Skud,2,Violet,Kriknak,Roxie,Lorion,B,Gosu
B2F,MG,2,2/11/2022,5:00:00 PM,AOG2022Spring,Vietnam,Skud,Errol,Iggy,Laville,Riktor,16:55,Tachi,TheJoker,Tulen,Paine,Veres,Aya,Hayate,Omen,Superman,3,Kriknak,Florentino,Roxie,Lorion,R,Kaisa
B2F,MG,2,2/11/2022,5:00:00 PM,AOG2022Spring,Vietnam,Amily,Tulen,Annette,Hayate,Lumburr,27:23,WonderWoman,Elsu,Krixi,Keera,Omen,Aya,Florentino,Eland'orr,Kriknak,4,Lorion,Roxie,Mina,Qi,B,TwentySix
VGM,CES,1,2/11/2022,7:30:00 PM,AOG2022Spring,Vietnam,Airi,Ryoma,Liliana,Elsu,Superman,18:45,Lumburr,Laville,Lorion,Eland'orr,Yena,Aya,Tulen,Keera,Aoi,1,WonderWoman,Riktor,Roxie,Omen,R,Maris
VGM,CES,1,2/11/2022,7:30:00 PM,AOG2022Spring,Vietnam,Qi,Veres,Yue,Laville,WonderWoman,11:57,Omen,Violet,Krixi,LuBu,Airi,Roxie,Florentino,Keera,Kriknak,2,Aoi,Mina,Tulen,Aya,B,Maris
VGM,CES,1,2/11/2022,7:30:00 PM,AOG2022Spring,Vietnam,Yena,Wukong,Krixi,Capheny,Omen,13:47,Mina,Hayate,Annette,Tulen,Riktor,Aya,Roxie,Qi,WonderWoman,3,Krizzix,Payna,Florentino,Lorion,R,HoàngTĐ
HEV,TV,2,2/12/2022,2:30:00 PM,AOG2022Spring,Vietnam,Airi,Tulen,Yue,Elsu,Thane,10:53,Krixi,TheJoker,Veres,Skud,Riktor,Omen,Superman,Keera,Laville,1,Amily,Florentino,Lorion,Aya,B,Turna
HEV,TV,2,2/12/2022,2:30:00 PM,AOG2022Spring,Vietnam,Yena,Eland'orr,Krixi,Laville,Mina,14:29,Lumburr,Hayate,Liliana,Tulen,Airi,Omen,Yue,Superman,Keera,2,Florentino,Aoi,Lorion,Aya,B,Turna
HEV,TV,2,2/12/2022,2:30:00 PM,AOG2022Spring,Vietnam,Superman,Aoi,Iggy,Hayate,Riktor,13:29,Thane,Capheny,Raz,Eland'orr,Florentino,Omen,Yue,Laville,Elsu,3,Zata,Liliana,Lorion,Aya,B,Turna
SGP,FAP,1,2/12/2022,5:00:00 PM,AOG2022Spring,Vietnam,Zuka,Aoi,Yue,Elsu,Mina,12:06,Riktor,Airi,Iggy,Eland'orr,Superman,Omen,Roxie,Lumburr,Florentino,1,Yena,Qi,Lorion,Aya,B,Fish
SGP,FAP,1,2/12/2022,5:00:00 PM,AOG2022Spring,Vietnam,Airi,Volkath,Lorion,Laville,Lumburr,15:16,Arum,Elsu,Tulen,Tachi,Mina,Yue,Omen,WonderWoman,Florentino,2,Qi,Superman,Eland'orr,Aya,B,Fish
SGP,FAP,1,2/12/2022,5:00:00 PM,AOG2022Spring,Vietnam,Omen,Keera,Liliana,Capheny,Tachi,17:32,Veres,Hayate,Krixi,LuBu,Skud,Yue,Florentino,Roxie,Baldum,3,Kriknak,Qi,Eland'orr,Aya,B,Fish
FL,VGM,2,2/12/2022,7:30:00 PM,AOG2022Spring,Vietnam,Yena,Keera,Lorion,Hayate,WonderWoman,14:00,Roxie,Laville,Krixi,Eland'orr,Qi,Yue,Florentino,Aoi,Airi,1,Tulen,Omen,Superman,Aya,B,HoàngTĐ
FL,VGM,2,2/12/2022,7:30:00 PM,AOG2022Spring,Vietnam,Mina,Kriknak,Yue,Elsu,Alice,13:20,Omen,Slimz,WonderWoman,Tulen,Max,Florentino,Superman,Keera,Volkath,2,Qi,Wukong,Roxie,Aya,B,HoàngTĐ
FL,VGM,2,2/12/2022,7:30:00 PM,AOG2022Spring,Vietnam,Airi,Eland'orr,Tulen,Wisp,Tachi,12:28,Superman,Capheny,Lorion,Aoi,Ryoma,Aya,Yue,Florentino,Yena,3,Laville,TheJoker,Krixi,Omen,R,Maris
CES,TV,2,2/13/2022,5:00:00 PM,AOG2022Spring,Vietnam,Qi,LuBu,Liliana,Hayate,Superman,16:04,Lumburr,Laville,Lorion,Errol,Riktor,Aya,Tulen,Keera,Eland'orr,1,Florentino,Airi,Yue,Omen,R,Guay
CES,TV,2,2/13/2022,5:00:00 PM,AOG2022Spring,Vietnam,Omen,Kriknak,Iggy,TheJoker,Tachi,21:22,Mina,Hayate,Yue,Eland'orr,Superman,Aya,Tulen,Skud,Florentino,2,Keera,Nakroth,Roxie,Lorion,R,Turna
CES,TV,2,2/13/2022,5:00:00 PM,AOG2022Spring,Vietnam,Yena,Butterfly,Tulen,Elsu,WonderWoman,10:16,Krixi,TheJoker,Veres,Skud,Airi,Omen,Florentino,Violet,Aoi,3,Keera,Eland'orr,Lorion,Aya,B,Guay
BOX,B2F,2,2/13/2022,7:30:00 PM,AOG2022Spring,Vietnam,Florentino,Aoi,Yue,Capheny,Ormarr,13:41,Mina,Laville,Liliana,Errol,Yena,Aya,Lorion,Eland'orr,Qi,1,Elsu,TheJoker,Hayate,Omen,R,Sun
BOX,B2F,1,2/13/2022,7:30:00 PM,AOG2022Spring,Vietnam,Superman,Tulen,WonderWoman,Hayate,Mina,17:11,Tachi,Ryoma,Krixi,Eland'orr,Airi,Yue,Omen,Capheny,TheJoker,2,Yena,Riktor,Lorion,Aya,B,Akashi
BOX,B2F,1,2/13/2022,7:30:00 PM,AOG2022Spring,Vietnam,Ryoma,Eland'orr,Iggy,Fennik,Thane,16:27,Amily,Capheny,Raz,WonderWoman,Omen,Aya,Lorion,Kriknak,Aoi,3,Elsu,TheJoker,Roxie,Liliana,R,TA
BOX,B2F,1,2/13/2022,7:30:00 PM,AOG2022Spring,Vietnam,Skud,Keera,Krixi,Slimz,Tachi,14:43,Roxie,TheJoker,Zata,Kriknak,Superman,Aya,Lorion,Yue,Tulen,4,Riktor,Laville,Liliana,Omen,R,Akashi
HEV,MG,1,2/18/2022,2:30:00 PM,AOG2022Spring,Vietnam,Airi,Nakroth,Lorion,Elsu,WonderWoman,13:59,Lumburr,Hayate,Iggy,Keera,LuBu,Aya,Yue,Roxie,Tachi,1,Aoi,Eland'orr,Omen,Florentino,R,Vincent
HEV,MG,2,2/18/2022,2:30:00 PM,AOG2022Spring,Vietnam,Amily,Volkath,Krixi,Laville,Roxie,19:50,Tachi,Slimz,Tulen,Veres,Omen,Lorion,Elsu,Capheny,TheJoker,2,Mina,Florentino,Yue,Aya,B,Kaisa
HEV,MG,1,2/18/2022,2:30:00 PM,AOG2022Spring,Vietnam,Riktor,Butterfly,Annette,Capheny,Ilumia,12:38,Aleister,Tel'Annas,Liliana,Eland'orr,Ryoma,Aya,Yue,Roxie,Elsu,3,Qi,TheJoker,Superman,Omen,R,Vincent
HEV,MG,2,2/18/2022,2:30:00 PM,AOG2022Spring,Vietnam,Florentino,Kriknak,Raz,Slimz,Tachi,33:09,WonderWoman,Elsu,Yue,Nakroth,Yena,Lorion,Aya,Capheny,Laville,4,Eland'orr,Aoi,Hayate,Omen,R,NamHi
HEV,MG,2,2/18/2022,2:30:00 PM,AOG2022Spring,Vietnam,Superman,Eland'orr,Yue,Yena,Lumburr,16:09,Roxie,Violet,Krixi,Aoi,Qi,Lorion,Florentino,Capheny,Laville,5,Omen,TheJoker,Aya,Hayate,B,Kaisa
BOX,MG,1,2/17/2022,5:00:00 PM,AOG2022Spring,Vietnam,Airi,Tulen,WonderWoman,TheJoker,Roxie,17:13,Lumburr,Capheny,Liliana,LuBu,Skud,Aya,Lorion,Eland'orr,Keera,1,Superman,Laville,Omen,Florentino,R,20Percent
BOX,MG,1,2/17/2022,5:00:00 PM,AOG2022Spring,Vietnam,Murad,Eland'orr,Aya,Fennik,Taara,20:42,Amily,Laville,Lorion,Paine,Florentino,Omen,Roxie,Keera,Aoi,2,Ryoma,Mina,Hayate,Yue,B,Akashi
BOX,MG,1,2/17/2022,5:00:00 PM,AOG2022Spring,Vietnam,Omen,LuBu,Iggy,Slimz,Riktor,23:27,Tachi,Elsu,Tulen,Nakroth,Roxie,Aya,Yue,Mina,Eland'orr,3,Kriknak,Laville,Superman,Hayate,R,20Percent
SGP,B2F,1,2/17/2022,7:30:00 PM,AOG2022Spring,Vietnam,Airi,Paine,Yue,Elsu,Baldum,12:29,Mina,Hayate,Iggy,Veres,Ryoma,Omen,Tulen,Keera,Aoi,1,Nakroth,Eland'orr,Lorion,Aya,B,Fish
SGP,B2F,1,2/17/2022,7:30:00 PM,AOG2022Spring,Vietnam,Florentino,Aoi,Krixi,Wisp,Tachi,16:54,Baldum,Laville,Lorion,Paine,Superman,Aya,Yue,Keera,Airi,2,Eland'orr,Nakroth,Hayate,Omen,R,Red
SGP,B2F,1,2/17/2022,7:30:00 PM,AOG2022Spring,Vietnam,Mina,Volkath,Liliana,Capheny,Veres,13:34,Lumburr,Slimz,Krixi,Eland'orr,Omen,Aya,Yue,Kriknak,Roxie,3,Nakroth,Superman,Lorion,Hayate,R,Fish
FAP,CES,2,2/18/2022,5:00:00 PM,AOG2022Spring,Vietnam,Ryoma,LuBu,Yue,Laville,Mina,24:19,WonderWoman,Slimz,Iggy,Aoi,Qi,Superman,Tulen,Lumburr,Roxie,1,Eland'orr,Keera,Lorion,Aya,B,Franky
FAP,CES,1,2/18/2022,5:00:00 PM,AOG2022Spring,Vietnam,Yena,Veres,Liliana,Violet,Tachi,17:20,Thane,Elsu,Annette,Butterfly,Florentino,Yue,Superman,Riktor,Eland'orr,2,Keera,Qi,Tulen,Aya,B,MH
FAP,CES,2,2/18/2022,5:00:00 PM,AOG2022Spring,Vietnam,Skud,Eland'orr,Krixi,Hayate,Lumburr,13:20,Mina,Capheny,Lorion,Paine,Omen,Aya,Yue,Superman,Airi,3,WonderWoman,Riktor,Roxie,Florentino,R,Rina
FAP,CES,2,2/18/2022,5:00:00 PM,AOG2022Spring,Vietnam,Qi,Tulen,Iggy,Elsu,Omen,13:08,Lumburr,Laville,Liliana,Keera,Airi,Yue,Eland'orr,Tachi,Skud,4,Aoi,WonderWoman,Lorion,Aya,B,Judas
FL,TV,1,2/18/2022,7:30:00 PM,AOG2022Spring,Vietnam,Airi,Veres,Iggy,Slimz,Amily,23:53,Lumburr,Elsu,Yue,Eland'orr,Skud,Omen,Roxie,Keera,Florentino,1,Superman,Aoi,Lorion,Aya,R,Maximus
FL,TV,1,2/18/2022,7:30:00 PM,AOG2022Spring,Vietnam,Omen,Skud,Liliana,Hayate,Riktor,12:55,Thane,TheJoker,Lorion,Aoi,Airi,Aya,Tulen,Florentino,Mina,2,Kriknak,Eland'orr,Roxie,Yue,B,Kuga
FL,TV,1,2/18/2022,7:30:00 PM,AOG2022Spring,Vietnam,Yena,Tulen,WonderWoman,Capheny,Alice,11:44,Mina,Wisp,Liliana,Amily,Florentino,Aya,Omen,Violet,Hayate,3,Keera,Eland'orr,Yue,Lorion,B,Maximus
VGM,HEV,2,2/19/2022,2:30:00 PM,AOG2022Spring,Vietnam,Ryoma,Tulen,Elsu,Superman,Veres,17:10,Y'bneth,Capheny,Krixi,Tachi,Riktor,Aya,Hayate,Payna,Aoi,1,WonderWoman,Keera,Omen,Florentino,R,Triết
